rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-2862-dup-2,female,isapella,mccaahthy,2607,,,8222 2247 5389 512,55802.89,25,40846.0,97,f,74.300
rec-2862-org,female,isabella,mccarthy,2607,melbourne,03 9550 4844,8222 2247 5389 5122,55802.89,25,40846.0,97,f,74.300
rec-2863-org,male,alicia,clarke,2615,sydney,03 0846 2049,9431 9485 6571 3375,50916.66,34,124702.8,84,f,74.650
rec-2864-org,male,amy,varma,2905,sydney,03 8706 8404,2919 8239 8743 6649,68164.79,108,28307.0,109,m,73.831
rec-2865-org,female,montanna,berryman,2905,sydney,04 4756 3376,6719 8528 7363 4601,65995.43,32,42138.1,38,m,73.209
rec-2866-dup-0,male,elloise,galbraith,2614,melbo7rne,,6533 71496 4194 5080,53013.96,38,19239.2,348,f,73.294
rec-2866-dup-1,,ellouije,galbraith,missing,melbourhe,03 0863 7681,6533 7146 47194 5080,53013.96,38,19239.2,34,f,73.294
rec-2866-org,male,ellouise,galbraith,2614,melbourne,03 0863 7681,6533 7146 4194 5080,53013.96,38,19239.2,34,f,73.294
rec-2867-org,male,rachel,brokenshire,2614,canberra,08 2816 8889,2917 5512 1160 6571,25955.39,78,99434.2,67,f,68.486
rec-2868-dup-0,male,april,jobczak,290r,melblurne,,8375 6022 8469 2926,53587.84,75,58233.7,458,na,74.552
rec-2868-dup-1,,april,sobcsak,2905,melbourje,,8375 6022 469 2926,53587.84,75,58233.7,58,na,74.552
rec-2868-dup-2,male,apr:l,sobcsak,2904,melb9urne,,8375 6022 8469 2926,53587.84,75,58233.7,58,na,74.552
rec-2868-org,male,april,sobczak,2905,melbourne,03 0149 6306,8375 6022 8469 2926,53587.84,75,58233.7,58,na,74.552
rec-2869-org,female,serena,white,2612,brisbane,03 3141 1004,4474 4227 5620 6352,52526.46,98,30656.6,58,m,70.254
rec-2870-org,male,pakita,rawlings,2617,perth,02 8149 0924,3311 5127 7808 4169,7051.42,66,68201.8,31,na,74.398
rec-2871-dup-0,male,madelin,reest,2603,mebourne,,7216 4 749 1774 4105,50520.95,1,1381.4,45,na,75.158
rec-2871-org,male,madeline,rees,2603,melbourne,04 8496 3921,7216 4749 1774 4105,50520.95,1,1381.4,45,na,75.158
rec-2872-dup-0,male,ami,castelanelly,2615,melbourne,,8600 5484 0973 90165,24920.72,103,69050.2,12,f,73.006
rec-2872-org,male,amy,castelanelli,2615,melbourne,07 5672 4812,8600 5484 0973 0165,24920.72,103,69050.2,42,f,73.006
rec-2873-org,male,chloe,stanfield,2906,perth,03 7083 9578,1992 6234 1481 4467,25403.75,60,68313.5,55,m,74.407
rec-2874-dup-0,female,jenna,chueleah,2614,sydny,,5405 7327 7639 5013,51250.48,93,227573.5,89,f,75.031
rec-2874-dup-1,,senna,cueler,2614,stydney,02 5679 7176,5405 7327 7639 5013,51250.48,93,227573.5,98,f,75.031
rec-2874-org,female,jenna,chueler,2615,sydney,02 5679 7176,5405 7327 7639 5013,51250.48,93,227573.5,98,f,75.031
rec-2875-dup-0,male,ruby,paillie,2903,sytney,,2972 1819 9728 4599,36533.79,61,58092.9,9,m,72.949
rec-2875-dup-1,male,rubi,bailie,2905,sydnei,,2972 1819 9728 4599,36533.79,61,58092.9,39,m,72.949
rec-2875-dup-2,,rupy,bailli,2904,,07 0917 1693,2972 1819 97268 4599,36533.79,61,58092.9,39,m,72.949
rec-2875-org,male,ruby,baillie,2904,sydney,07 0917 1693,2972 1819 9728 4599,36533.79,61,58092.9,39,m,72.949
rec-2876-org,male,hattie,bowerman,2600,melbourne,08 7925 9846,9342 2668 1061 3495,26117.71,118,65698.1,105,f,77.459
rec-2877-org,male,emiily,reid,2614,canberra,02 4253 9689,9987 9825 6078 7142,26130.21,55,85212.7,50,f,84.596
rec-2878-org,male,aaliyah,buhagiar,2600,perth,04 3170 9974,3926 4005 6156 2839,47998.37,80,47866.2,75,m,86.370
rec-2879-org,male,ebony,bellchambers,2904,melbourne,08 2183 7064,4665 3631 2993 4814,30746.82,28,127880.6,55,f,77.977
rec-2880-dup-0,female,bryanna,hite,2606,melborne,,3473 9201 6823 8805,20149.45,24,258053.8,100,f,69.374
rec-2880-org,female,brianna,white,2605,melbourne,07 3386 8985,3473 9201 6823 8805,20149.45,24,258053.8,100,f,69.374
rec-2881-dup-0,,am1>er,krook,2905,brisbane,04 9647 6941,7239 5314 7619 48860,49445.74,13,171669.3,116,f,76.562
rec-2881-dup-1,female,ambeah,krook,2905,brisbane,,7239 5314 7619 860,49445.74,13,171669.3,101,f,76.562
rec-2881-org,female,amber,crook,2905,brisbane,04 9647 6941,7239 5314 7619 8860,49445.74,13,171669.3,110,f,76.562
rec-2882-dup-0,,maddijon,patetson,2903,melbourne,,3426 1609 6323 1196,45730.78,59,42957.9,1201,f,74.819
rec-2882-org,male,maddison,paterson,2903,melbourne,07 4735 1154,3426 1609 6323 1196,45730.78,59,42957.9,101,f,74.819
rec-2883-dup-0,male,apy,jchembri,261r,canberra,,8183  3214 2213 9584,66051.07,118,64996.8,104,m,76.051
rec-2883-dup-1,,abby,sxembri,missing,,03 6946 8894,8183 3214  2213 9584,66051.07,118,64996.8,104,m,76.051
rec-2883-org,male,abby,schembri,2614,canberra,03 6946 8894,8183 3214 2213 9584,66051.07,118,64996.8,104,m,76.051
rec-2884-org,male,lauren,thredgold,2600,melbourne,07 8227 2450,7756 7282 4561 5058,24008.09,90,58155.8,84,na,73.326
rec-2885-dup-0,,brooke,jpratt,2711,sytney,03 8304 5943,7086 8949 602 7028,61526.19,63,51926.4,76,f,72.032
rec-2885-dup-1,,broocke,spratt,2611,sydney,,7086 8949 60277028,61526.19,63,51926.4,376,f,72.032
rec-2885-org,female,brooke,spratt,2611,sydney,03 8304 5943,7086 8949 6027 7028,61526.19,63,51926.4,76,f,72.032
rec-2886-org,male,rebecca,hathaway,2617,melbourne,03 4062 5861,0408 4178 4736 6594,47961.54,15,121438.4,100,f,72.444
rec-2887-dup-0,male,luky,greeri,2y14,,,3091 1668 4585 3719,42822.78,0,66106.1,17,f,71.387
rec-2887-org,male,lucy,green,2614,melbourne,02 7926 9728,3091 1668 4585 3719,42822.78,0,66106.1,17,f,71.387
rec-2888-org,male,eliza,rudd,2612,perth,03 2093 9288,7632 5786 5337 9309,32482.31,99,28521.5,28,f,78.875
rec-2889-org,male,taliah,collier,2606,perth,04 8048 6162,6999 4248 1221 7991,49246.94,71,11634.1,31,na,75.062
rec-2890-org,female,lucy,alderson,2611,melbourne,07 4401 8433,0826 7920 0341 7243,55967.61,32,10300.8,78,na,77.654
rec-2891-dup-0,male,peytom,guymeah,261r,canberra,,1621 653 8576 8529,51209.25,29,50745.6,59,m,78.295
rec-2891-org,male,peyton,guymer,2614,canberra,02 4068 9084,1621 6153 8576 8529,51209.25,29,50745.6,59,m,78.295
rec-2892-dup-0,male,dara,maczckowiack,2602,melbouahne,,5943 91349 2967 9012,7731.26,66,35329.8,85,na,75.334
rec-2892-dup-1,,dara,maczckowiack,missing,melbourne,03 2175 8232,5943 9134 2967 9012,7731.26,66,35329.8,5,na,75.334
rec-2892-dup-2,male,dara,maczkowiac1<,2603,melborne,03 2175 8232,5943 9134 2967 92012,7731.26,66,35329.8,85,na,75.334
rec-2892-org,male,tara,maczkowiack,2602,melbourne,03 2175 8232,5943 9134 2967 9012,7731.26,66,35329.8,85,na,75.334
rec-2893-org,female,alana,webb,2905,sydney,03 9148 9324,1153 2891 6649 7721,64904.95,38,100854.3,58,f,67.721
rec-2894-dup-0,,zo,batman,2617,sytney,02 2433 5569,0563 1375 3025 0789,34712.08,13,116749.4,837,na,75.724
rec-2894-dup-1,,zoe,padman,2617,sydneyn,,0563 1375 025 0789,34712.08,13,116749.4,83,na,75.724
rec-2894-org,female,zoe,badman,2617,sydney,02 2433 5569,0563 1375 3025 0789,34712.08,13,116749.4,83,na,75.724
rec-2895-dup-0,male,clodia,claahke,290t,melbourne,,72370 3431 1849 7147,45327.69,77,108155.2,82,f,81.243
rec-2895-org,male,claudia,clarke,2906,melbourne,07 4606 9615,7237 3431 1849 7147,45327.69,77,108155.2,82,f,81.243
rec-2896-org,male,keira,dixon,2602,melbourne,04 3765 2135,1317 0259 5909 1002,29442.90,36,91115.4,59,f,80.564
rec-2897-org,male,teal,plovanic,2611,sydney,03 9029 4426,7846 4403 6669 4368,18274.42,40,259712.7,64,f,80.433
rec-2898-dup-0,,caitjyn,loe,2607,melhourne,,9309 0231 0904 6535,62597.45,98,8887.5,39,na,80.837
rec-2898-org,male,caitlyn,lowe,2607,melbourne,07 7373 8976,9309 0231 0904 6535,62597.45,98,8887.5,39,na,80.837
rec-2899-dup-0,female,emiili,perry,2607,sydhey,,5309 98121 6661 2654,47219.53,84,128013.2,58,f,82.703
rec-2899-dup-1,,emiili,berry,2607,sydnsy,,5309 9812 6661 2654,47219.53,84,128013.2,358,f,82.703
rec-2899-org,female,emiily,berry,2607,sydney,04 7353 5080,5309 9812 6661 2654,47219.53,84,128013.2,58,f,82.703
rec-2900-org,male,louise,dibble,2606,sydney,02 9930 9488,4191 8370 1100 8591,80985.08,76,73407.1,110,m,77.041
rec-2901-org,male,emma,shepherd,2905,melbourne,04 2916 1475,0635 6248 4421 0059,60225.38,47,35883.7,40,f,81.800
rec-2902-org,male,eboni,waller,2617,sydney,04 2527 2636,9655 6256 8924 0427,49002.13,87,178658.3,24,f,71.970
rec-2903-org,female,gracie,reid,2605,sydney,08 1432 8087,2384 6543 6908 1374,55242.78,54,28774.3,29,m,77.915
rec-2904-org,female,isabella,kluske,2913,melbourne,02 3790 0137,0414 3624 5512 9891,38429.41,71,56896.9,51,m,75.957
rec-2905-dup-0,male,kaidlin,binbs,2611,perth,,1849 325 9592 2408,81136.68,4,54483.9,04,na,81.329
rec-2905-dup-1,,ckaitlin,bins,2611,perth,,1849 3295 9592 408,81136.68,4,54483.9,104,na,81.329
rec-2905-dup-2,,ckaitlin,pinns,2611,perth,,1849 36295 9592 2408,81136.68,4,54483.9,104,na,81.329
rec-2905-org,male,kaitlin,binns,2611,perth,02 6358 0727,1849 3295 9592 2408,81136.68,4,54483.9,104,na,81.329
rec-2906-org,male,emmerson,humphreys,2904,melbourne,03 1314 2246,8898 1536 4746 7474,77708.85,35,40869.5,75,f,71.505
rec-2907-org,male,emiily,shepherd,2600,melbourne,03 5777 1731,4869 5399 7421 2055,48063.08,45,11293.9,40,f,79.368
rec-2908-org,male,lily,clarke,2902,melbourne,03 3989 6329,0916 9660 7537 8853,28627.67,106,48937.4,19,na,72.836
rec-2909-dup-0,male,emiily,morrizon,2518,syfney,,4350 3829 5636 5402,48340.30,86,49061.4,37,m,78.880
rec-2909-org,male,emiily,morrison,2618,sydney,08 2137 0591,4350 3829 5636 5402,48340.30,86,49061.4,73,m,78.880
rec-2910-dup-0,,chloe,sidney,missing,melhourne,,7292 5330 760 4646,83051.08,30,77077.8,107,na,77.221
rec-2910-org,male,chloe,sidney,2904,melbourne,07 8990 2720,7292 5330 9760 4646,83051.08,30,77077.8,107,na,77.221
rec-2911-dup-0,,bailev,stephenson,2905,pert,,1481 2770 4742 3510,78331.80,33,128903.3,91,f,73.414
rec-2911-dup-1,,biley,sdephenson,2906,perh,07 3216 4752,1481 2770 4742 3510,78331.80,33,128903.3,51,f,73.414
rec-2911-dup-2,female,bailey,sdephenson,2906,pert,,1481 2770 4742 510,78331.80,33,128903.3,19,f,73.414
rec-2911-org,female,bailey,stephenson,2906,perth,07 3216 4752,1481 2770 4742 3510,78331.80,33,128903.3,91,f,73.414
rec-2912-dup-0,,lusi,deutscher,261r,sydney,,8991 0460 5952 6523,59034.80,5,52270.9,85,m,75.015
rec-2912-dup-1,female,lucv,deutxer,261t,sydney,,8991 04605952 6523,59034.80,5,52270.9,58,m,75.015
rec-2912-org,female,lucy,deutscher,2615,sydney,07 8197 2612,8991 0460 5952 6523,59034.80,5,52270.9,58,m,75.015
rec-2913-dup-0,female,siena,coffey,2602,sydncey,,7449 5847 7169 14304,46627.95,86,61357.7,0,na,72.071
rec-2913-org,female,sienna,coffey,2602,sydney,08 5129 8288,7449 5847 7169 4304,46627.95,86,61357.7,60,na,72.071
rec-2914-dup-0,female,istabella,crouc,2617,brisbane,,6736 94457 3108 2566,24500.72,47,45032.5,996,m,74.272
rec-2914-dup-1,,isapella,crouc,2617,brisbane,03 0329 7683,6736 9457 31086 2566,24500.72,47,45032.5,79,m,74.272
rec-2914-org,female,isabella,crouch,2617,brisbane,03 0329 7683,6736 9457 3108 2566,24500.72,47,45032.5,99,m,74.272
rec-2915-org,female,zali,ferris,2602,canberra,02 4635 1017,9708 1184 0690 3132,41518.38,81,104732.0,31,f,80.870
rec-2916-dup-0,,vanejsa,berkrud,26q5,perth,,5751 9198 4589 1355,60963.84,46,141718.9,93,f,74.128
rec-2916-dup-1,,vanezsa,bergrud,2y15,pergh,03 5364 7795,5751 9198 4589 1355,60963.84,46,141718.9,9,f,74.128
rec-2916-org,female,vanessa,bergrud,2615,perth,03 5364 7795,5751 9198 4589 1355,60963.84,46,141718.9,93,f,74.128
rec-2917-org,male,megan,reece,2905,melbourne,04 0785 3650,8126 8638 0825 5168,67510.98,46,22551.0,36,m,72.047
rec-2918-dup-0,,alyjsa,girdl3r,2605,sydneya,,2553 4210 3373 2906,2597.90,65,76272.0,40,f,74.425
rec-2918-org,male,alyssa,girdler,2605,sydney,02 9465 0240,2553 4210 3373 2906,2597.90,65,76272.0,40,f,74.425
rec-2919-dup-0,,alana,wite,2902,brisbaje,,9762 0854 4997 5040,17786.94,56,50040.2,92,f,81.425
rec-2919-dup-1,,alana,hite,290w,brisbane,,9762 0854 4997 5040,17786.94,56,50040.2,09,f,81.425
rec-2919-org,female,alana,white,2902,brisbane,07 3496 1133,9762 0854 4997 5040,17786.94,56,50040.2,90,f,81.425
rec-2920-org,female,keeley,reid,2615,melbourne,03 8635 1687,6945 0319 3344 9551,55594.95,55,41869.5,79,m,77.378
rec-2921-dup-0,female,pazcale,n0rgate,260r,pertn,,0848 6070 2963 2688,7456.20,41,42681.1,12,f,71.286
rec-2921-org,female,pascale,norgate,2605,perth,08 1715 5662,0848 6070 2963 2688,7456.20,41,42681.1,12,f,71.286
rec-2922-dup-0,,renea,laroka,2602,melbourne,,7545 16459485 4745,56359.57,11,58856.0,92,f,80.469
rec-2922-org,male,renee,larocca,2602,melbourne,03 5861 6477,7545 1645 9485 4745,56359.57,11,58856.0,92,f,80.469
rec-2923-org,male,caitlyn,white,2614,melbourne,04 7609 8338,5722 8869 7167 2536,36347.56,69,58801.3,64,f,69.442
rec-2924-org,female,emiily,white,2904,sydney,02 2310 5044,5344 6987 9174 6785,68700.86,33,69827.4,39,m,78.620
rec-2925-org,male,alexandra,turbitt,2607,perth,03 7291 5215,9541 4669 6282 1235,22167.19,52,37154.7,85,m,80.889
rec-2926-org,male,larissa,gibb,2615,canberra,04 8867 9154,7955 5386 7704 8836,17315.99,55,85480.5,22,m,70.614
rec-2927-dup-0,,april,wite,2696,zydney,,9269 5426 8475 2723,37319.58,56,136575.2,96,f,70.152
rec-2927-org,male,april,white,2606,sydney,08 3602 3235,9269 5426 8475 2723,37319.58,56,136575.2,96,f,70.152
rec-2928-dup-0,,kirtah,caine,2624,sydey,03 8378 8420,5612 6098 476 5172,49961.38,119,123277.0,89,f,83.765
rec-2928-org,female,kirrah,caine,2614,sydney,03 8378 8420,5612 6098 8476 5172,49961.38,119,123277.0,89,f,83.765
rec-2929-dup-0,,rupy,lodum,290w,melbourne,,9458 1007 05773 1894,66121.66,28,194953.6,50,f,75.542
rec-2929-org,male,ruby,lodum,2902,melbourne,04 3571 3367,9458 1007 0773 1894,66121.66,28,194953.6,50,f,75.542
rec-2930-dup-0,,madi5on,furness,2924,brisbanr,,6568 6939 8877 4715,82644.04,106,70369.4,58,na,74.393
rec-2930-dup-1,,marison,furneas,2914,brisbahe,,6568 6939 8877 4715,82644.04,106,70369.4,58,na,74.393
rec-2930-org,female,madison,furness,2914,brisbane,07 0145 4436,6568 6939 8877 4715,82644.04,106,70369.4,58,na,74.393
rec-2931-org,male,amy,egan,2904,sydney,08 7311 7295,9651 8491 3222 6531,63476.50,45,91147.2,89,f,72.220
rec-2932-org,male,shae,paine,2904,sydney,02 9191 5687,3594 5426 2034 9174,64960.48,36,107458.4,86,na,75.384
rec-2933-dup-0,female,ami,mkregor,2616,brisbane,,9044 4239 8818 1229,47819.40,93,60685.7,7,m,80.674
rec-2933-dup-1,female,ami,mcgregoah,261t,brisbane,,9044 4239 818 1229,47819.40,93,60685.7,73,m,80.674
rec-2933-dup-2,,ami,mcgregor,2625,brisbane,07 1379 1819,9044 4239 888 1229,47819.40,93,60685.7,43,m,80.674
rec-2933-org,female,amy,mcgregor,2615,brisbane,07 1379 1819,9044 4239 8818 1229,47819.40,93,60685.7,73,m,80.674
rec-2934-org,female,charlotte,boyle,2617,sydney,07 7895 2517,5132 7166 4807 2515,42078.93,21,44372.8,46,f,82.204
rec-2935-dup-0,,chloe,vales,26p2,brizbane,04 8427 3416,1571 2632 6954 47034,32715.88,26,99170.0,29,m,69.298
rec-2935-dup-1,female,cloe,valls,2692,brijbane,,1571 2632 6954 4734,32715.88,26,99170.0,29,m,69.298
rec-2935-dup-2,female,chl0e,vallest,missing,brisbane,,1571 2632 66954 4734,32715.88,26,99170.0,29,m,69.298
rec-2935-org,female,chloe,valles,2602,brisbane,04 8427 3416,1571 2632 6954 4734,32715.88,26,99170.0,29,m,69.298
rec-2936-org,female,nikki,wraight,2614,melbourne,02 4076 2144,0698 4871 1109 5587,64323.63,97,255345.2,33,f,73.085
rec-2937-dup-0,,delaney,kingslei,2625,mwlbourne,,9285 2842 5254 2800,61715.52,80,43198.6,99,na,71.554
rec-2937-org,male,delaney,kingsley,2615,melbourne,03 6509 9925,9285 2842 5254 2800,61715.52,80,43198.6,99,na,71.554
rec-2938-dup-0,male,cheyemne,maytisatit,2903,mekbourne,,6650 7621 732 2267,63350.23,35,30333.4,26,na,78.511
rec-2938-org,male,cheyenne,maytisathit,2903,melbourne,03 8199 1405,6650 7621 7732 2267,63350.23,35,30333.4,26,na,78.511
rec-2939-dup-0,female,olly,thorpe,2t15,sytney,,3814 8319 869 9981,81840.78,31,98331.0,34,m,79.720
rec-2939-org,female,holly,thorpe,2615,sydney,07 2575 9856,3814 8319 8769 9981,81840.78,31,98331.0,34,m,79.720
rec-2940-org,male,ella,green,2611,melbourne,07 1627 7222,7890 2132 1430 5586,81520.60,53,76048.9,26,na,68.928
rec-2941-org,male,zoe,mcneill,2913,sydney,07 7811 8425,3267 2193 2646 4811,47102.30,38,29526.9,81,na,81.148
rec-2942-dup-0,,emiili,koleman,2913,canbeahra,07 5945 4453,4803 154 7 4276 1395,36989.97,80,82984.7,43,f,76.265
rec-2942-dup-1,male,emiili,koleman,missing,canberra,,4803 147 4276 1395,36989.97,80,82984.7,43,f,76.265
rec-2942-dup-2,,emiili,koleman,2913,cahberra,07 5945 4453,4803 1547 42176 1395,36989.97,80,82984.7,43,f,76.265
rec-2942-org,male,emiily,coleman,2913,canberra,07 5945 4453,4803 1547 4276 1395,36989.97,80,82984.7,43,f,76.265
rec-2943-dup-0,male,emma,millaah,2605,pertj,,4371 2156 1935 26441,79485.79,91,98732.2,26,m,66.318
rec-2943-org,male,emma,millar,2605,perth,04 4233 0292,4371 2156 1935 2641,79485.79,91,98732.2,62,m,66.318
rec-2944-org,male,alice,bruinewoud,2611,melbourne,07 7827 2351,0925 8165 7059 5816,55706.52,81,148767.6,72,na,72.078
rec-2945-org,female,lara,lodge,2905,sydney,08 5899 2062,3253 2839 0876 2438,70356.15,69,182669.3,66,f,74.678
rec-2946-dup-0,,lusi,hite,2611,melbourne,,4416 825 8787 8830,87622.13,53,32087.6,98,f,81.164
rec-2946-dup-1,female,lucfy,whide,2621,melnourne,04 2048 2888,4416 8205 8787 8830,87622.13,53,32087.6,9,f,81.164
rec-2946-org,female,lucy,white,2611,melbourne,04 2048 2888,4416 8205 8787 8830,87622.13,53,32087.6,98,f,81.164
rec-2947-org,female,hayley,millar,2602,brisbane,03 9488 8894,4059 8044 8078 3884,84732.93,118,94966.2,46,na,71.423
rec-2948-dup-0,male,matison,ckominek,290q,perth,,8883 22544 5847 5209,71033.98,98,61712.8,102,f,71.108
rec-2948-dup-1,male,matison,ckominek,2902,perth,,8883 2254 847 5209,71033.98,98,61712.8,120,f,71.108
rec-2948-dup-2,male,madijon,kominwk,2802,perth,,8883 2254 53847 5209,71033.98,98,61712.8,102,f,71.108
rec-2948-org,male,madison,kominek,2902,perth,03 5400 3671,8883 2254 5847 5209,71033.98,98,61712.8,102,f,71.108
rec-2949-org,male,lily,ryan,2611,canberra,02 0388 6369,4473 4367 9855 0198,40167.30,48,37469.8,95,na,74.036
rec-2950-org,female,chloe,cameirao,2906,sydney,03 9111 1428,4302 0024 5121 5743,35273.51,120,46340.6,70,f,73.524
rec-2951-dup-0,,crvstal,delizo,290e,melbourne,,5004 6772 0944 300,50454.71,21,95664.7,64,m,76.856
rec-2951-dup-1,,cryztal,delizo,2904,melborne,,5004 6772 0944 3700,50454.71,21,95664.7,60,m,76.856
rec-2951-dup-2,,crystql,deliso,2905,melbourne,,5004 6772 0944 3700,50454.71,21,95664.7,64,m,76.856
rec-2951-org,male,crystal,delizo,2904,melbourne,04 7902 4821,5004 6772 0944 3700,50454.71,21,95664.7,64,m,76.856
rec-2952-dup-0,,april,sttanley,2905,sydbey,,4597 70973 6388 3754,55809.78,13,69398.5,39,m,80.293
rec-2952-dup-1,,april,stanley,missing,sydndy,,4597 7073 6388 13754,55809.78,13,69398.5,39,m,80.293
rec-2952-dup-2,,zapril,staniey,2904,sydney,03 0088 9101,4597 70733 6388 3754,55809.78,13,69398.5,39,m,80.293
rec-2952-org,female,april,stanley,2905,sydney,03 0088 9101,4597 7073 6388 3754,55809.78,13,69398.5,39,m,80.293
rec-2953-dup-0,,istabella,lok,missing,hobart,,6080 8733 2157 1014,25077.28,31,166403.3,88,f,74.176
rec-2953-dup-1,female,istabella,lokk,2624,hobatt,,6080 8733 2157 1014,25077.28,31,166403.3,88,f,74.176
rec-2953-org,female,isabella,lock,2614,hobart,03 3326 5888,6080 8733 2157 1014,25077.28,31,166403.3,88,f,74.176
rec-2954-dup-0,female,samandha,plake,2903,sydney,04 3817 9477,5971 4274 3589 09930,68724.48,70,58104.0,51,m,70.279
rec-2954-org,female,samantha,blake,2902,sydney,04 3817 9477,5971 4274 3589 0990,68724.48,70,58104.0,15,m,70.279
rec-2955-dup-0,,madiston,prain,2905,canberra,,7536 4351 5249 7069,45158.93,60,38796.5,35,na,75.776
rec-2955-org,female,madison,brain,2905,canberra,02 4269 0159,7536 4351 5249 7069,45158.93,60,38796.5,53,na,75.776
rec-2956-dup-0,,sfphie,ryan,missing,melbourne,,34877 9849 1882 9998,51735.53,71,82614.4,63,na,82.040
rec-2956-org,female,sophie,ryan,2607,melbourne,02 9029 1248,3877 9849 1882 9998,51735.53,71,82614.4,63,na,82.040
rec-2957-org,female,angelica,bellchambers,2605,hobart,04 9078 0916,2846 8162 7142 8647,49077.05,32,56990.6,17,f,78.138
rec-2958-org,male,jemima,coleman,2614,melbourne,02 6999 9105,6729 7097 3849 5949,41588.89,4,38868.8,34,m,80.154
rec-2959-org,female,madeline,binns,2605,melbourne,07 9899 4185,6768 4130 7651 6771,43080.36,98,39284.6,70,m,74.116
rec-2960-org,male,corie,klimkiewicz,2606,perth,04 8705 5281,4827 8521 9387 4736,18859.68,94,57570.7,20,f,79.155
rec-2961-dup-0,male,mekan,wep,missing,sydney,02 2778 5601,0006 8508 108 9091,64878.44,23,34081.7,209,f,79.653
rec-2961-org,male,megan,webb,2904,sydney,02 2778 5601,0006 8508 1086 9091,64878.44,23,34081.7,29,f,79.653
rec-2962-dup-0,male,karlee,stepenson,2611,jydney,,37440 9454 1183 3893,19614.31,20,62151.9,57,na,83.952
rec-2962-org,male,karlee,stephenson,2611,sydney,02 7632 1136,3740 9454 1183 3893,19614.31,20,62151.9,75,na,83.952
rec-2963-dup-0,,caresxe,rivets,2905,canberra,,3974 871 9853 2997,30479.85,91,96044.5,20,f,78.387
rec-2963-dup-1,,carejse,rivers,2905,canberra,,397 8671 9853 2997,30479.85,91,96044.5,820,f,78.387
rec-2963-org,female,caresse,rivers,2905,canberra,07 7843 6896,3974 8671 9853 2997,30479.85,91,96044.5,20,f,78.387
rec-2964-dup-0,female,teas,wight,290t,sydnry,04 2935 7980,9322 5293 0233 0409,27179.89,23,66749.3,085,m,73.440
rec-2964-dup-1,female,tezs,hite,2905,sydnevy,,9322 5293 0233 0409,27179.89,23,66749.3,83,m,73.440
rec-2964-dup-2,,tess,whide,29p5,sydney,,9322 5293 0233 01409,27179.89,23,66749.3,85,m,73.440
rec-2964-org,female,tess,white,2905,sydney,04 2935 7980,9322 5293 0233 0409,27179.89,23,66749.3,85,m,73.440
rec-2965-dup-0,,jessica,girdler,missing,brisban,,7171 2285 0182 5218,23101.93,12,82221.7,6,m,77.275
rec-2965-dup-1,,jessica,kirdler,2905,bfisbane,04 1765 4937,7171 2285 082 5218,23101.93,12,82221.7,6,m,77.275
rec-2965-dup-2,female,jejsica,girdler,2805,brijbane,,7171 228 0182 5218,23101.93,12,82221.7,96,m,77.275
rec-2965-org,female,jessica,girdler,2905,brisbane,04 1765 4937,7171 2285 0182 5218,23101.93,12,82221.7,96,m,77.275
rec-2966-org,female,amy,mcclay,2602,brisbane,07 1594 2817,9882 2436 5061 5752,46747.36,115,38599.2,56,m,75.429
rec-2967-org,male,alana,butt,2615,melbourne,07 5191 8989,5289 7260 5056 2604,61358.40,42,81991.9,39,m,76.942
rec-2968-org,male,natassia,brock,2607,melbourne,08 1175 8914,4921 2455 5627 4047,62010.06,15,46564.2,92,m,79.968
